"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2011-01-01","2011","01","01","","-8.5","","-20.1","","-14.3","","32.3","","0.0","","","M","","M","0.0","","28","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2011-01-02","2011","01","02","","-8.5","","-21.5","","-15.0","","33.0","","0.0","","","M","","M","0.0","","28","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2011-01-03","2011","01","03","","-5.9","","-9.3","","-7.6","","25.6","","0.0","","","M","","M","0.6","","27","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2011-01-04","2011","01","04","","0.3","","-9.0","","-4.4","","22.4","","0.0","","0.0","","","M","3.2","","30","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2011-01-05","2011","01","05","","3.1","","-9.5","","-3.2","","21.2","","0.0","","0.0","","","M","5.2","","31","","27","","33",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2011-01-06","2011","01","06","","-7.6","","-16.7","","-12.2","","30.2","","0.0","","","M","","M","0.0","","37","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2011-01-07","2011","01","07","","-3.1","","-8.5","","-5.8","","23.8","","0.0","","0.0","","","M","4.0","","36","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2011-01-08","2011","01","08","","-3.9","","-16.3","","-10.1","","28.1","","0.0","","","M","","M","0.0","","40","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2011-01-09","2011","01","09","","-8.5","","-23.6","","-16.1","","34.1","","0.0","","","M","","M","0.0","","39","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2011-01-10","2011","01","10","","-14.2","","-26.1","","-20.2","","38.2","","0.0","","","M","","M","0.0","","38","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2011-01-11","2011","01","11","","-12.1","","-27.3","","-19.7","","37.7","","0.0","","","M","","M","0.1","","37","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2011-01-12","2011","01","12","","-12.0","","-20.9","","-16.5","","34.5","","0.0","","","M","","M","1.0","","39","","11","","37",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2011-01-13","2011","01","13","","-18.7","","-20.1","","-19.4","","37.4","","0.0","","0.0","","","M","1.0","","41","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2011-01-14","2011","01","14","","-19.1","","-22.5","","-20.8","","38.8","","0.0","","0.0","","","M","6.7","","39","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2011-01-15","2011","01","15","","-19.0","","-22.1","","-20.6","","38.6","","0.0","","0.0","","","M","4.3","","49","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2011-01-16","2011","01","16","","-13.7","","-19.2","","-16.5","","34.5","","0.0","","0.0","","","M","6.1","","57","","","","<31",""
