"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-01","2012","01","01","","-7.0","","-16.4","","-11.7","","29.7","","0.0","","","M","","M","0.5","","41","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-02","2012","01","02","","0.3","","-13.3","","-6.5","","24.5","","0.0","","0.0","","","M","0.6","","39","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-03","2012","01","03","","3.6","","-4.8","","-0.6","","18.6","","0.0","","","M","","M","2.4","","42","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-04","2012","01","04","","5.5","","-2.1","","1.7","","16.3","","0.0","","","M","","M","4.0","","39","","14","","43",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-05","2012","01","05","","2.5","","-12.2","","-4.9","","22.9","","0.0","","","M","","M","0.0","","36","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-06","2012","01","06","","-2.2","","-13.9","","-8.1","","26.1","","0.0","","","M","","M","0.0","","36","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-07","2012","01","07","","4.3","","-8.3","","-2.0","","20.0","","0.0","","","M","","M","0.3","","35","","16","","32",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-08","2012","01","08","","4.3","","0.2","","2.3","","15.7","","0.0","","","M","","M","0.7","","37","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-09","2012","01","09","","3.5","","-6.1","","-1.3","","19.3","","0.0","","","M","","M","0.4","","36","","24","","46",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-10","2012","01","10","","-5.3","","-18.2","","-11.8","","29.8","","0.0","","","M","","M","0.0","","36","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-11","2012","01","11","","-5.0","","-20.4","","-12.7","","30.7","","0.0","","","M","","M","0.0","","36","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-12","2012","01","12","","-1.3","","-17.8","","-9.6","","27.6","","0.0","","","M","","M","0.0","","36","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-13","2012","01","13","","-3.4","","-18.7","","-11.1","","29.1","","0.0","","","M","","M","0.1","","36","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-14","2012","01","14","","-3.4","","-9.0","","-6.2","","24.2","","0.0","","0.0","","","M","1.4","","36","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-15","2012","01","15","","-11.2","","-22.8","","-17.0","","35.0","","0.0","","","M","","M","0.0","","39","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-16","2012","01","16","","-16.8","","-30.0","","-23.4","","41.4","","0.0","","","M","","M","0.1","","38","","9","","32",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-17","2012","01","17","","-24.2","","-36.8","","-30.5","","48.5","","0.0","","","M","","M","0.0","","37","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-18","2012","01","18","","-24.3","","-41.2","","-32.8","","50.8","","0.0","","","M","","M","0.2","","37","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-19","2012","01","19","","-25.5","","-41.7","","-33.6","","51.6","","0.0","","","M","","M","0.0","","37","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-20","2012","01","20","","-18.0","","-25.6","","-21.8","","39.8","","0.0","","0.0","","","M","5.4","","34","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-21","2012","01","21","","-12.3","","-23.3","","-17.8","","35.8","","0.0","","0.0","","","M","6.5","","49","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-22","2012","01","22","","-5.3","","-26.7","","-16.0","","34.0","","0.0","","0.0","","","M","4.8","","52","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-23","2012","01","23","","-2.2","","-15.5","","-8.9","","26.9","","0.0","","0.0","","","M","3.4","","58","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-24","2012","01","24","","3.1","","-10.3","","-3.6","","21.6","","0.0","","","M","","M","0.2","","58","","13","","32",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-25","2012","01","25","","3.1","","-18.2","","-7.6","","25.6","","0.0","","","M","","M","0.1","","56","","15","","39",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-26","2012","01","26","","-2.3","","-20.1","","-11.2","","29.2","","0.0","","","M","","M","0.1","","56","","27","","44",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-27","2012","01","27","","0.8","","-17.4","","-8.3","","26.3","","0.0","","","M","","M","0.3","","55","","23","","35",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-28","2012","01","28","","-0.3","","-8.6","","-4.5","","22.5","","0.0","","0.0","","","M","1.2","","54","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-29","2012","01","29","","4.6","","-0.8","","1.9","","16.1","","0.0","","","M","","M","0.0","","55","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-30","2012","01","30","","5.7","","-5.3","","0.2","","17.8","","0.0","","","M","","M","0.0","","54","","20","","32",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-01-31","2012","01","31","","2.2","","-12.0","","-4.9","","22.9","","0.0","","","M","","M","0.1","","53","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-02-01","2012","02","01","","2.6","","-17.7","","-7.6","","25.6","","0.0","","","M","","M","0.0","","53","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-02-02","2012","02","02","","4.0","","-3.9","","0.1","","17.9","","0.0","","","M","","M","","M","53","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-02-03","2012","02","03","","2.6","","-4.8","","-1.1","","19.1","","0.0","","","M","","M","0.0","","51","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-02-04","2012","02","04","","5.4","","-1.5","","2.0","","16.0","","0.0","","","M","","M","1.4","","50","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-02-05","2012","02","05","","3.4","","-10.1","","-3.4","","21.4","","0.0","","","M","","M","0.0","","50","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-02-06","2012","02","06","","1.7","","-17.5","","-7.9","","25.9","","0.0","","","M","","M","0.0","","50","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-02-07","2012","02","07","","2.4","","-20.9","","-9.3","","27.3","","0.0","","","M","","M","0.0","","51","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-02-08","2012","02","08","","-2.8","","-22.2","","-12.5","","30.5","","0.0","","","M","","M","0.0","","51","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-02-09","2012","02","09","","-1.2","","-17.4","","-9.3","","27.3","","0.0","","","M","","M","0.2","","51","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-02-10","2012","02","10","","1.0","","-3.4","","-1.2","","19.2","","0.0","","0.0","","","M","2.9","","51","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-02-11","2012","02","11","","2.1","","-2.7","","-0.3","","18.3","","0.0","","","M","","M","0.1","","54","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-02-12","2012","02","12","","3.3","","-6.7","","-1.7","","19.7","","0.0","","","M","","M","0.7","","52","","28","","37",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-02-13","2012","02","13","","1.8","","-19.1","","-8.7","","26.7","","0.0","","","M","","M","0.0","","52","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-02-14","2012","02","14","","1.0","","-16.1","","-7.6","","25.6","","0.0","","","M","","M","0.0","","52","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-02-15","2012","02","15","","-3.3","","-23.0","","-13.2","","31.2","","0.0","","","M","","M","0.0","","52","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-02-16","2012","02","16","","2.4","","-11.7","","-4.7","","22.7","","0.0","","0.0","","","M","4.4","","55","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-02-17","2012","02","17","","-0.1","","-11.0","","-5.6","","23.6","","0.0","","0.0","","","M","1.0","","56","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-02-18","2012","02","18","","2.2","","-7.4","","-2.6","","20.6","","0.0","","0.0","","","M","4.4","","61","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-02-19","2012","02","19","","-0.4","","-10.9","","-5.7","","23.7","","0.0","","","M","","M","0.1","","60","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-02-20","2012","02","20","","-1.4","","-7.9","","-4.7","","22.7","","0.0","","0.0","","","M","1.2","","59","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-02-21","2012","02","21","","4.3","","-14.0","","-4.9","","22.9","","0.0","","","M","","M","0.0","","64","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-02-22","2012","02","22","","4.0","","-11.3","","-3.7","","21.7","","0.0","","","M","","M","0.2","","61","","31","","41",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-02-23","2012","02","23","","1.3","","-18.9","","-8.8","","26.8","","0.0","","","M","","M","0.0","","60","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-02-24","2012","02","24","","-3.1","","-10.2","","-6.7","","24.7","","0.0","","","M","","M","0.9","","60","","","","<31",""
"-125.96","54.38","BURNS LAKE DECKER LAKE","1091174","2012-02-25","2012","02","25","","-5.0","","-15.1","","-10.1","","28.1","","0.0","","","M","","M","0.4","","62","","","","<31",""
