,FIRE_ZONE,FIRE_YEAR,FIRE_MONTH,SIZE_HA
0,Cariboo_Quesnel,2009,April,"SIZE_HA    35.7
dtype: float64"
18327,Northwest_Cassiar,2009,July,113.9
18328,Northwest_Cassiar,2009,July,118.1
18329,Northwest_Cassiar,2009,July,841.5
18330,Northwest_Cassiar,2009,July,185.0
18331,Kamloops_Kamloops,2009,April,49.7
18332,Kamloops_Kamloops,2009,May,1.3
18333,Kamloops_Kamloops,2009,May,150.3
18334,Kamloops_Kamloops,2009,May,0.7
18335,Kamloops_Penticton,2009,July,9.3
18336,Kamloops_Penticton,2009,July,3.5
18337,Kamloops_Penticton,2009,July,0.9
18338,Kamloops_Penticton,2009,August,2.7
18339,Kamloops_Penticton,2009,August,2.0
18340,Kamloops_Merritt,2009,April,3.7
18341,Southeast_Arrow,2009,September,1.9
18342,Southeast_Arrow,2009,September,60.2
18343,Northwest_Cassiar,2009,July,286.6
18344,Northwest_Cassiar,2009,July,4659.4
18345,Northwest_Cassiar,2009,July,1455.0
18346,Northwest_Cassiar,2009,August,0.0
18347,Coastal_Fraser,2009,April,0.0
18348,Kamloops_Kamloops,2009,June,2.4
18349,Kamloops_Kamloops,2009,June,1.8
18350,Kamloops_Kamloops,2009,June,3.0
18351,Kamloops_Merritt,2009,April,15.1
18352,Kamloops_Merritt,2009,April,6.3
18353,Kamloops_Merritt,2009,April,14.6
18354,Kamloops_Merritt,2009,May,14.6
18355,Kamloops_Merritt,2009,April,16.4
18356,Kamloops_Merritt,2009,May,4.1
18357,Kamloops_Merritt,2009,May,125.5
18358,Kamloops_Merritt,2009,May,5.2
18359,Kamloops_Merritt,2009,June,6.6
18360,Kamloops_Merritt,2009,June,1.3
18361,Southeast_Arrow,2009,September,14.9
18362,Southeast_Arrow,2009,September,0.9
18363,Southeast_Arrow,2009,September,1.8
18364,Coastal_Fraser,2009,May,0.7
18365,Coastal_Fraser,2009,July,4.0
18366,Coastal_Fraser,2009,July,20.1
18367,Coastal_Fraser,2009,July,19.2
18368,Coastal_Fraser,2009,July,0.2
18369,Coastal_Fraser,2009,July,101.0
18370,Coastal_Fraser,2009,July,0.8
18371,Kamloops_Kamloops,2009,June,7.9
18372,Kamloops_Kamloops,2009,June,45.4
18373,Kamloops_Merritt,2009,June,3.6
18374,Kamloops_Merritt,2009,July,3.9
18375,Kamloops_Merritt,2009,July,2.4
18376,Kamloops_Merritt,2009,July,2869.4
18377,Kamloops_Merritt,2009,August,1.5
18378,Kamloops_Merritt,2009,August,21.5
18379,Kamloops_Merritt,2009,August,40.1
18380,Kamloops_Lillooet,2009,April,55.1
18381,Kamloops_Lillooet,2009,April,0.2
18382,Kamloops_Lillooet,2009,April,19.7
18383,Kamloops_Lillooet,2009,April,63.7
18384,Southeast_Boundary,2009,April,5.9
18385,Southeast_Boundary,2009,June,1.4
18386,Coastal_Fraser,2009,July,6.2
18387,Coastal_Fraser,2009,July,14.8
18388,Coastal_Fraser,2009,July,0.1
18389,Coastal_Fraser,2009,July,437.8
18390,Coastal_Fraser,2009,July,32.6
18391,Coastal_Fraser,2009,July,0.1
18392,Coastal_Fraser,2009,July,1.6
18393,Kamloops_Kamloops,2009,June,3.8
18394,Kamloops_Kamloops,2009,June,1.1
18395,Kamloops_Kamloops,2009,June,6.0
18396,Kamloops_Lillooet,2009,April,0.2
18397,Kamloops_Lillooet,2009,April,1.8
18398,Kamloops_Lillooet,2009,April,8.2
18399,Kamloops_Lillooet,2009,May,2.2
18400,Kamloops_Lillooet,2009,May,8051.7
18401,Kamloops_Lillooet,2009,May,1.0
18402,Kamloops_Lillooet,2009,July,3652.4
18403,Kamloops_Lillooet,2009,July,17.6
18404,Southeast_Boundary,2009,July,1.5
18405,Southeast_Kootenay,2009,July,1.4
18406,Southeast_Kootenay,2009,July,3.3
18407,Southeast_Kootenay,2009,August,1.3
18408,Southeast_Kootenay,2009,September,29.2
18409,Southeast_Kootenay,2009,August,130.8
18410,Southeast_Kootenay,2009,September,1.4
18411,Coastal_Fraser,2009,August,1.8
18412,Coastal_Fraser,2009,August,1.8
18413,Coastal_Fraser,2009,July,0.1
18414,Coastal_Fraser,2009,August,65.8
18415,Coastal_Fraser,2009,August,0.2
18416,Coastal_Pemberton,2009,May,4.3
18417,Coastal_Pemberton,2009,July,863.0
18418,Coastal_Pemberton,2009,July,657.8
18419,Coastal_Pemberton,2009,July,296.5
18420,Coastal_Pemberton,2009,July,31.2
18421,Kamloops_Kamloops,2009,July,1.2
18422,Kamloops_Kamloops,2009,July,2.0
18423,Kamloops_Kamloops,2009,July,49.8
18424,Kamloops_Kamloops,2009,July,2.8
18425,Kamloops_Lillooet,2009,July,1596.6
18426,Kamloops_Lillooet,2009,July,7835.1
18427,Kamloops_Lillooet,2009,July,112.8
18428,Kamloops_Lillooet,2009,July,2042.0
18429,Kamloops_Lillooet,2009,July,6467.9
18430,Kamloops_Lillooet,2009,July,4574.6
18431,Kamloops_Lillooet,2009,August,1753.3
18432,Kamloops_Lillooet,2009,August,51.6
18433,Southeast_Cranbrook,2009,April,18.5
18434,Southeast_Cranbrook,2009,April,61.7
18435,Southeast_Kootenay,2009,September,1.9
18436,Southeast_Kootenay,2009,August,9.1
18437,Northwest_Nadina,2009,April,7.4
18438,Northwest_Nadina,2009,April,5.6
18439,Northwest_Nadina,2009,May,2.4
18440,Coastal_NorthIslandMidCoast,2009,July,5.6
18441,Coastal_NorthIslandMidCoast,2009,July,0.8
18442,Coastal_NorthIslandMidCoast,2009,July,201.1
18443,Coastal_NorthIslandMidCoast,2009,August,4.5
18444,Coastal_NorthIslandMidCoast,2009,August,0.4
18445,Coastal_NorthIslandMidCoast,2009,August,1.0
18446,Kamloops_Kamloops,2009,July,4.5
18447,Kamloops_Kamloops,2009,July,60.2
18448,Kamloops_Kamloops,2009,July,59.0
18449,Kamloops_Kamloops,2009,July,240.7
18450,Southeast_Cranbrook,2009,April,2.6
18451,Southeast_Cranbrook,2009,April,1.1
18452,Southeast_Cranbrook,2009,April,1.6
18453,Southeast_Cranbrook,2009,April,51.4
18454,Southeast_Cranbrook,2009,May,27.2
18455,Southeast_Cranbrook,2009,May,1.1
18456,Southeast_Cranbrook,2009,June,20.1
18457,Southeast_Cranbrook,2009,July,1.3
18458,Northwest_Nadina,2009,May,2.6
18459,Northwest_Nadina,2009,May,1.7
18460,Northwest_Nadina,2009,May,16.1
18461,Northwest_Nadina,2009,July,1060.4
18462,Coastal_NorthIslandMidCoast,2009,July,1.2
18463,Coastal_NorthIslandMidCoast,2009,August,0.1
18464,Coastal_NorthIslandMidCoast,2009,July,454.0
18465,Coastal_NorthIslandMidCoast,2009,July,2.6
18466,Coastal_NorthIslandMidCoast,2009,July,4.1
18467,Coastal_NorthIslandMidCoast,2009,August,1.3
18468,Coastal_NorthIslandMidCoast,2009,July,5.9
18469,Coastal_NorthIslandMidCoast,2009,July,1.0
18470,Coastal_NorthIslandMidCoast,2009,July,0.5
18471,Coastal_NorthIslandMidCoast,2009,July,1.4
18472,Kamloops_Kamloops,2009,July,1.5
18473,Kamloops_Kamloops,2009,July,4.7
18474,Kamloops_Kamloops,2009,July,0.8
18475,Kamloops_Kamloops,2009,August,1.6
18476,Kamloops_Kamloops,2009,August,2.7
18477,Southeast_Cranbrook,2009,July,2.2
18478,Southeast_Cranbrook,2009,July,0.3
18479,Southeast_Cranbrook,2009,March,2.6
18480,Northwest_Nadina,2009,July,135.5
18481,Northwest_Nadina,2009,July,1251.8
18482,Northwest_Nadina,2009,August,291.7
18483,Northwest_Nadina,2009,May,1.1
18484,Northwest_Nadina,2009,June,1.3
18485,Coastal_SunshineCoast,2009,August,6.2
18486,Coastal_SouthIsland,2009,April,0.4
18487,Coastal_SouthIsland,2009,August,1.2
18488,Coastal_SouthIsland,2009,October,4.8
18489,Coastal_MidIsland,2009,April,2.3
18490,Coastal_MidIsland,2009,April,1.0
18491,Kamloops_Kamloops,2009,August,1.9
18492,Kamloops_Kamloops,2009,July,2.3
18493,Kamloops_Kamloops,2009,August,13.2
18494,Kamloops_Kamloops,2009,August,37.9
18495,Southeast_Invermere,2009,April,3.4
18496,Southeast_Invermere,2009,April,0.3
18497,Southeast_Invermere,2009,April,0.7
18498,Northwest_Nadina,2009,June,3.3
18499,Northwest_Nadina,2009,July,49.3
18500,Northwest_Nadina,2009,July,34.5
18501,Coastal_NorthIslandMidCoast,2009,July,573.7
18502,Coastal_NorthIslandMidCoast,2009,August,369.6
18503,Coastal_NorthIslandMidCoast,2009,July,48.6
18504,Coastal_NorthIslandMidCoast,2009,July,66.1
18505,Coastal_NorthIslandMidCoast,2009,July,13.8
18506,Coastal_NorthIslandMidCoast,2009,July,51.1
18507,Coastal_NorthIslandMidCoast,2009,July,14.5
18508,Kamloops_Kamloops,2009,August,8.6
18509,Kamloops_Kamloops,2009,August,30.9
18510,Kamloops_Kamloops,2009,August,113.6
18511,Kamloops_Kamloops,2009,August,171.2
18512,Kamloops_Kamloops,2009,August,357.2
18514,Southeast_Invermere,2009,April,0.9
18515,Southeast_Invermere,2009,May,2.9
18516,Northwest_Nadina,2009,July,135.9
18517,Northwest_Nadina,2009,July,9.4
18518,Coastal_Pemberton,2009,July,28.4
18519,Coastal_Pemberton,2009,July,192.0
18520,Coastal_Pemberton,2009,August,29.7
18521,Coastal_Pemberton,2009,July,2.2
18522,Coastal_Pemberton,2009,August,2.2
18523,Coastal_SunshineCoast,2009,May,1.9
18524,Coastal_SunshineCoast,2009,May,1.1
18525,Coastal_SunshineCoast,2009,July,1.9
18526,Kamloops_Kamloops,2009,August,1.9
18527,Kamloops_Kamloops,2009,September,1.8
18528,Kamloops_Kamloops,2009,September,1.3
18529,Kamloops_Kamloops,2009,September,595.3
18530,Kamloops_Kamloops,2009,March,1.2
18531,Southeast_Invermere,2009,June,23.0
18532,Southeast_Invermere,2009,July,0.3
18533,Southeast_Invermere,2009,July,2.4
18534,Southeast_Invermere,2009,July,1.2
18535,Southeast_Invermere,2009,August,2.7
18536,Northwest_Nadina,2009,July,728.7
18537,Northwest_Nadina,2009,July,483.0
18538,Coastal_MidIsland,2009,May,1.8
18539,Coastal_MidIsland,2009,June,0.2
18540,Coastal_MidIsland,2009,June,0.3
18541,Coastal_MidIsland,2009,June,0.4
18542,Coastal_MidIsland,2009,June,0.0
18543,Coastal_MidIsland,2009,June,0.0
18544,Coastal_MidIsland,2009,June,0.9
18545,Coastal_MidIsland,2009,July,0.8
18546,Kamloops_Kamloops,2009,March,1.3
18547,Kamloops_Kamloops,2009,March,5.5
18552,Southeast_Invermere,2009,November,8.7
18553,Southeast_Columbia,2009,May,0.0
18554,Southeast_Columbia,2009,July,213.2
18555,Southeast_Columbia,2009,July,15.4
18556,Southeast_Columbia,2009,July,105.9
18557,Southeast_Columbia,2009,July,33.0
18558,Southeast_Columbia,2009,July,0.8
18559,Southeast_Columbia,2009,July,15.9
18560,Northwest_Nadina,2009,July,0.9
18561,Northwest_Nadina,2009,August,13.1
18562,Northwest_Bulkley,2009,April,1.4
18563,Northwest_Bulkley,2009,May,1.4
18564,Northwest_Bulkley,2009,July,2.8
18565,Coastal_NorthIslandMidCoast,2009,July,6.5
18566,Coastal_NorthIslandMidCoast,2009,May,35.8
18567,Coastal_NorthIslandMidCoast,2009,July,8.8
18568,Coastal_NorthIslandMidCoast,2009,July,133.5
18576,Southeast_Columbia,2009,July,52.1
18577,Southeast_Columbia,2009,July,15.9
18578,Southeast_Columbia,2009,July,1.5
18579,Southeast_Columbia,2009,July,5.3
18580,Southeast_Columbia,2009,July,285.1
18581,Southeast_Columbia,2009,July,9.9
18582,Southeast_Columbia,2009,July,1.0
18583,Southeast_Columbia,2009,August,1.2
18584,Southeast_Columbia,2009,August,5.4
18585,Northwest_Bulkley,2009,July,15.3
18586,Northwest_Bulkley,2009,April,11.4
18587,Northwest_Bulkley,2009,April,3.7
18588,Northwest_Bulkley,2009,April,2.5
18589,Northwest_Bulkley,2009,April,1.8
18590,Northwest_Bulkley,2009,May,13.3
18591,Northwest_Bulkley,2009,May,3.0
18592,Coastal_SunshineCoast,2009,July,0.8
18593,Coastal_SunshineCoast,2009,July,0.1
18594,Coastal_SunshineCoast,2009,July,0.1
18595,Coastal_SunshineCoast,2009,August,59.1
18596,Coastal_SunshineCoast,2009,August,63.7
18597,Coastal_SunshineCoast,2009,August,214.7
18598,Coastal_SunshineCoast,2009,August,4.4
18602,Kamloops_Vernon,2009,April,4.9
18603,Kamloops_Vernon,2009,April,1.9
18604,Kamloops_Vernon,2009,April,43.6
18605,Kamloops_Vernon,2009,June,2.7
18606,Southeast_Columbia,2009,August,4.3
18607,Southeast_Columbia,2009,August,1.9
18608,Southeast_Columbia,2009,August,104.3
18609,Southeast_Columbia,2009,August,76.4
18610,Southeast_Columbia,2009,August,24.3
18611,Southeast_Columbia,2009,August,0.0
18612,Northwest_Bulkley,2009,May,15.0
18613,Northwest_Bulkley,2009,July,309.2
18614,Northwest_Bulkley,2009,July,977.3
18615,Northwest_Bulkley,2009,August,1.4
18616,Coastal_NorthIslandMidCoast,2009,July,19.3
18617,Coastal_NorthIslandMidCoast,2009,July,12.4
18618,Coastal_NorthIslandMidCoast,2009,July,846.4
18619,Coastal_NorthIslandMidCoast,2009,July,182.3
18620,Coastal_NorthIslandMidCoast,2009,July,0.0
18621,Kamloops_Vernon,2009,July,97.3
18622,Kamloops_Vernon,2009,July,497.9
18623,Kamloops_Vernon,2009,July,5.4
18624,Kamloops_Vernon,2009,July,15.7
18625,Kamloops_Vernon,2009,August,40.7
18626,Kamloops_Vernon,2009,August,57.5
18627,Kamloops_Vernon,2009,July,0.0
18628,Southeast_Columbia,2009,August,10.0
18629,Southeast_Columbia,2009,August,2.1
18630,Southeast_Arrow,2009,July,2.0
18631,Southeast_Arrow,2009,July,370.2
18632,Southeast_Arrow,2009,July,2084.8
18633,Southeast_Arrow,2009,July,1.2
18634,Southeast_Arrow,2009,July,1.6
18635,Southeast_Arrow,2009,July,4.2
18636,Northwest_Skeena,2009,July,1.1
18637,Northwest_Skeena,2009,July,1.2
18638,Northwest_Skeena,2009,July,232.2
18639,Northwest_Cassiar,2009,May,0.1
18640,Northwest_Cassiar,2009,June,4.0
18641,Northwest_Cassiar,2009,June,0.8
18642,Northwest_Cassiar,2009,June,0.1
18643,Coastal_NorthIslandMidCoast,2009,August,0.4
18644,Coastal_NorthIslandMidCoast,2009,July,1.1
18645,Coastal_NorthIslandMidCoast,2009,July,31.3
18646,Coastal_NorthIslandMidCoast,2009,July,4.6
18647,Kamloops_Vernon,2009,August,3.6
18648,Kamloops_Vernon,2009,August,0.0
18649,Kamloops_Vernon,2009,August,1.8
18650,Kamloops_Vernon,2009,September,0.0
18651,Kamloops_Vernon,2009,September,0.0
18652,Kamloops_Vernon,2009,September,0.0
18653,Kamloops_Vernon,2009,September,1.5
18654,Kamloops_Penticton,2009,April,2.9
18655,Southeast_Arrow,2009,August,4.0
18656,Southeast_Arrow,2009,August,56.8
18657,Southeast_Arrow,2009,July,4.9
18658,Southeast_Arrow,2009,August,2.0
18659,Southeast_Arrow,2009,August,1.3
18660,Southeast_Arrow,2009,September,4.9
18661,Northwest_Cassiar,2009,June,746.7
18662,Northwest_Cassiar,2009,June,2037.4
18663,Northwest_Cassiar,2009,July,85.6
18664,Northwest_Cassiar,2009,July,0.1
18665,Northwest_Cassiar,2009,August,84.3
18666,Northwest_Cassiar,2009,August,3.9
18667,Northwest_Cassiar,2009,July,42.6
18668,Northwest_Cassiar,2009,July,186.4
18669,Kamloops_Kamloops,2009,April,43.9
18670,Kamloops_Kamloops,2009,April,3.9
18671,Kamloops_Kamloops,2009,April,50.2
18672,Kamloops_Kamloops,2009,April,6.2
18673,Kamloops_Kamloops,2009,April,11.0
18674,Kamloops_Kamloops,2009,April,39.3
18675,Kamloops_Penticton,2009,June,13.0
18676,Kamloops_Penticton,2009,June,3.1
18677,Kamloops_Penticton,2009,July,9276.7
18678,Kamloops_Penticton,2009,July,303.3
18679,Kamloops_Penticton,2009,July,107.5
18680,PrinceGeorge_VanJam,2009,July,52.3
18681,PrinceGeorge_VanJam,2009,July,0.0
18682,PrinceGeorge_VanJam,2009,August,0.1
18683,PrinceGeorge_VanJam,2009,August,0.0
18684,PrinceGeorge_VanJam,2009,September,2.2
18685,PrinceGeorge_Mackenzie,2009,June,2.8
18686,PrinceGeorge_Mackenzie,2009,June,13.7
18687,PrinceGeorge_Mackenzie,2009,July,9.7
18695,Cariboo_CentralCariboo,2009,August,49.6
18696,Cariboo_CentralCariboo,2009,July,4.5
18697,Cariboo_CentralCariboo,2009,September,405.5
18698,Cariboo_CentralCariboo,2009,September,6.9
18699,Cariboo_CentralCariboo,2009,June,0.4
18700,Cariboo_CentralCariboo,2009,June,1.5
18704,Kamloops_Kamloops,2009,April,6.6
18705,Kamloops_Kamloops,2009,April,20.0
18706,Kamloops_Kamloops,2009,April,43.5
18707,Kamloops_Kamloops,2009,April,1.0
18721,Cariboo_CentralCariboo,2009,July,185.2
18722,Cariboo_100MileHouse,2009,April,11.0
18723,Cariboo_100MileHouse,2009,April,58.6
18724,Cariboo_100MileHouse,2009,May,1.3
18725,Cariboo_100MileHouse,2009,May,994.0
18726,Cariboo_100MileHouse,2009,May,110.2
18727,Cariboo_100MileHouse,2009,May,49.9
18728,PrinceGeorge_Mackenzie,2009,July,2758.5
18729,PrinceGeorge_Mackenzie,2009,July,505.2
18730,PrinceGeorge_Mackenzie,2009,July,151.4
18745,Cariboo_100MileHouse,2009,May,30.5
18746,Cariboo_100MileHouse,2009,May,135.3
18747,Cariboo_100MileHouse,2009,June,1.5
18748,Cariboo_100MileHouse,2009,June,1.1
18749,Cariboo_100MileHouse,2009,June,1.2
18750,Cariboo_100MileHouse,2009,June,7.5
18751,Cariboo_100MileHouse,2009,July,1.4
18752,Cariboo_100MileHouse,2009,July,62.6
18753,Cariboo_100MileHouse,2009,August,20610.0
18754,Cariboo_100MileHouse,2009,August,3.6
18755,PrinceGeorge_Mackenzie,2009,July,794.8
18756,PrinceGeorge_Mackenzie,2009,July,32.9
18757,PrinceGeorge_Mackenzie,2009,July,34.5
18758,PrinceGeorge_Mackenzie,2009,July,49.2
18759,PrinceGeorge_Mackenzie,2009,July,27.9
18760,PrinceGeorge_Mackenzie,2009,July,23.9
18780,Cariboo_100MileHouse,2009,July,29.0
18781,Cariboo_100MileHouse,2009,August,524.7
18782,Cariboo_100MileHouse,2009,September,1.2
18783,Cariboo_100MileHouse,2009,September,5.4
18784,Cariboo_100MileHouse,2009,September,4.9
18785,Cariboo_Chilcotin,2009,April,2.6
18786,Cariboo_Chilcotin,2009,April,10.6
18787,Cariboo_Chilcotin,2009,April,4.5
18788,PrinceGeorge_Mackenzie,2009,July,71.2
18789,PrinceGeorge_Mackenzie,2009,July,2.7
18790,PrinceGeorge_Mackenzie,2009,July,31.5
18791,PrinceGeorge_Mackenzie,2009,July,135.8
18792,PrinceGeorge_Mackenzie,2009,July,42.4
18793,PrinceGeorge_Mackenzie,2009,July,154.6
18794,PrinceGeorge_Mackenzie,2009,August,11.9
18795,PrinceGeorge_Mackenzie,2009,August,1.6
18809,Cariboo_Chilcotin,2009,April,2.9
18810,Cariboo_Chilcotin,2009,April,3.1
18811,Cariboo_Chilcotin,2009,April,13.9
18812,Cariboo_Chilcotin,2009,April,0.3
18813,Cariboo_Chilcotin,2009,April,99.9
18814,Cariboo_Chilcotin,2009,May,20.4
18815,PrinceGeorge_Mackenzie,2009,July,4048.6
18816,PrinceGeorge_Mackenzie,2009,August,1.5
18817,PrinceGeorge_DawsonCreek,2009,April,1.6
18818,PrinceGeorge_DawsonCreek,2009,April,2.4
18819,PrinceGeorge_DawsonCreek,2009,April,33.3
18820,PrinceGeorge_DawsonCreek,2009,April,10.8
18821,PrinceGeorge_DawsonCreek,2009,May,3.8
18822,PrinceGeorge_DawsonCreek,2009,May,168.1
18823,PrinceGeorge_DawsonCreek,2009,May,1.2
18824,PrinceGeorge_DawsonCreek,2009,May,6.5
18842,Cariboo_Chilcotin,2009,May,48.9
18843,Cariboo_Chilcotin,2009,May,0.0
18844,Cariboo_Chilcotin,2009,May,44.3
18845,Cariboo_Chilcotin,2009,May,1.4
18846,Cariboo_Chilcotin,2009,May,59.0
18847,PrinceGeorge_DawsonCreek,2009,May,1.3
18848,PrinceGeorge_DawsonCreek,2009,May,65.0
18849,PrinceGeorge_DawsonCreek,2009,May,1.0
18850,PrinceGeorge_DawsonCreek,2009,June,0.3
18851,PrinceGeorge_DawsonCreek,2009,June,1.1
18852,PrinceGeorge_DawsonCreek,2009,June,0.5
18864,Cariboo_Chilcotin,2009,May,4.3
18865,Cariboo_Chilcotin,2009,May,0.0
18866,Cariboo_Chilcotin,2009,May,1.7
18867,Cariboo_Chilcotin,2009,May,90.9
18868,Cariboo_Chilcotin,2009,May,0.0
18869,Cariboo_Chilcotin,2009,May,1.1
18870,Cariboo_Chilcotin,2009,June,7.1
18871,Cariboo_Chilcotin,2009,June,2.5
18872,Cariboo_Chilcotin,2009,July,8.9
18873,Cariboo_Chilcotin,2009,July,1737.6
18874,Cariboo_Chilcotin,2009,July,138.1
18875,Cariboo_Chilcotin,2009,July,2826.0
18876,PrinceGeorge_FortStJohn,2009,January,311.1
18877,PrinceGeorge_FortStJohn,2009,April,40.1
18878,PrinceGeorge_FortStJohn,2009,May,211.1
18892,Cariboo_Chilcotin,2009,July,4170.6
18893,Cariboo_Chilcotin,2009,July,2288.3
18894,Cariboo_Chilcotin,2009,July,12.8
18895,Cariboo_Chilcotin,2009,July,1.0
18896,Cariboo_Chilcotin,2009,July,39.6
18897,PrinceGeorge_FortStJohn,2009,May,170.8
18898,PrinceGeorge_FortStJohn,2009,May,16.1
18899,PrinceGeorge_FortStJohn,2009,May,1.3
18915,Cariboo_Chilcotin,2009,July,451.8
18916,Cariboo_Chilcotin,2009,July,23.1
18917,Cariboo_Chilcotin,2009,July,8.3
18918,Cariboo_Chilcotin,2009,July,67743.4
18919,PrinceGeorge_FortStJohn,2009,May,85.0
18920,PrinceGeorge_FortStJohn,2009,May,18.7
18921,PrinceGeorge_FortStJohn,2009,June,5.9
18922,PrinceGeorge_FortStJohn,2009,June,5.4
18934,Cariboo_Chilcotin,2009,July,22.5
18935,Cariboo_Chilcotin,2009,July,49.6
18936,Cariboo_Chilcotin,2009,August,694.0
18937,PrinceGeorge_FortStJohn,2009,June,0.7
18938,PrinceGeorge_FortStJohn,2009,July,11.7
18939,PrinceGeorge_FortStJohn,2009,July,4.7
18940,PrinceGeorge_FortStJohn,2009,July,13.9
18941,PrinceGeorge_FortNelson,2009,May,23764.1
18942,PrinceGeorge_FortNelson,2009,June,78.0
18959,Cariboo_Chilcotin,2009,August,44.9
18960,Cariboo_Chilcotin,2009,July,45.2
18961,Cariboo_Chilcotin,2009,August,177.6
18962,PrinceGeorge_FortNelson,2009,June,329.0
18963,PrinceGeorge_FortNelson,2009,June,88.7
18964,PrinceGeorge_FortNelson,2009,July,2310.9
18965,PrinceGeorge_FortNelson,2009,July,12.3
18966,PrinceGeorge_FortNelson,2009,July,5.0
18984,Cariboo_Chilcotin,2009,August,22.9
18985,Cariboo_Chilcotin,2009,August,24.4
18986,Cariboo_Chilcotin,2009,August,91.2
18987,Cariboo_Chilcotin,2009,July,0.0
18988,PrinceGeorge_FortNelson,2009,July,192.7
18989,PrinceGeorge_FortNelson,2009,July,23.7
19009,Cariboo_Quesnel,2009,May,8.9
19010,Cariboo_Quesnel,2009,May,6.9
19011,Cariboo_Quesnel,2009,May,1.3
19014,Cariboo_Quesnel,2009,June,13.5
19015,Cariboo_Chilcotin,2009,July,42.4
19016,Cariboo_Chilcotin,2009,August,4.0
19017,PrinceGeorge_PrinceGeorge,2009,June,13.8
19018,PrinceGeorge_PrinceGeorge,2009,October,9.8
19019,PrinceGeorge_Robson,2009,July,38.2
19020,PrinceGeorge_Robson,2009,August,4.6
19034,Cariboo_Quesnel,2009,June,1.1
19035,Cariboo_Quesnel,2009,July,6.5
19036,Cariboo_Quesnel,2009,July,2.0
19037,Cariboo_Quesnel,2009,July,8.0
19038,Cariboo_Quesnel,2009,August,297.1
19039,PrinceGeorge_VanJam,2009,April,0.7
19040,PrinceGeorge_VanJam,2009,May,3.0
19041,PrinceGeorge_VanJam,2009,May,0.0
19042,PrinceGeorge_VanJam,2009,May,0.0
19043,PrinceGeorge_VanJam,2009,June,0.0
19044,PrinceGeorge_VanJam,2009,June,0.0
19045,PrinceGeorge_VanJam,2009,July,0.0
19046,PrinceGeorge_VanJam,2009,July,0.0
19047,PrinceGeorge_VanJam,2009,August,909.7
19048,PrinceGeorge_VanJam,2009,July,2.3
19049,PrinceGeorge_VanJam,2009,August,0.0
19066,Cariboo_Quesnel,2009,July,6618.2
19067,Cariboo_Quesnel,2009,August,2.0
19068,Cariboo_Quesnel,2009,August,2.6
19069,Cariboo_Quesnel,2009,August,13.4
19070,Cariboo_CentralCariboo,2009,April,8.4
19071,Cariboo_CentralCariboo,2009,April,12.7
19072,Cariboo_CentralCariboo,2009,April,3.2
19073,PrinceGeorge_VanJam,2009,August,0.2
19074,PrinceGeorge_VanJam,2009,August,2.2
19075,PrinceGeorge_VanJam,2009,August,0.0
19076,PrinceGeorge_VanJam,2009,May,0.1
19077,PrinceGeorge_VanJam,2009,May,0.0
19078,PrinceGeorge_VanJam,2009,July,4.9
19079,PrinceGeorge_VanJam,2009,July,0.2
19080,PrinceGeorge_VanJam,2009,July,0.1
19081,PrinceGeorge_VanJam,2009,July,0.0
19082,PrinceGeorge_VanJam,2009,July,0.0
19083,PrinceGeorge_VanJam,2009,July,952.8
19084,PrinceGeorge_VanJam,2009,July,0.0
19085,PrinceGeorge_VanJam,2009,July,441.6
19086,PrinceGeorge_VanJam,2009,July,7.1
19098,Cariboo_CentralCariboo,2009,April,499.1
19099,Cariboo_CentralCariboo,2009,April,4.6
19100,Cariboo_CentralCariboo,2009,May,1924.2
19101,Cariboo_CentralCariboo,2009,June,2.4
19102,Cariboo_CentralCariboo,2009,June,81.1
19103,Cariboo_CentralCariboo,2009,June,15.0
19104,Cariboo_CentralCariboo,2009,July,1.5
19105,Cariboo_CentralCariboo,2009,August,167.5
19106,PrinceGeorge_VanJam,2009,July,448.2
19107,PrinceGeorge_VanJam,2009,July,0.3
19108,PrinceGeorge_VanJam,2009,July,0.0
19109,PrinceGeorge_VanJam,2009,July,0.0
19110,PrinceGeorge_VanJam,2009,July,0.0
19111,PrinceGeorge_VanJam,2009,July,0.0
19112,PrinceGeorge_VanJam,2009,July,0.6
19113,PrinceGeorge_VanJam,2009,July,16.6
19114,PrinceGeorge_VanJam,2009,July,1.7
19115,PrinceGeorge_VanJam,2009,July,0.1
19116,PrinceGeorge_VanJam,2009,July,71.3
19117,PrinceGeorge_VanJam,2009,July,0.0
19118,PrinceGeorge_FortStJohn,2012,June,1.6
19119,PrinceGeorge_FortStJohn,2012,July,34.0
19120,PrinceGeorge_FortStJohn,2012,July,3.2
19121,PrinceGeorge_FortStJohn,2012,July,49.4
19122,Northwest_Bulkley,2010,August,2.1
19123,Northwest_Bulkley,2010,April,1.2
19124,Northwest_Bulkley,2010,April,1.8
19125,Northwest_Bulkley,2010,April,7.4
19126,Northwest_Bulkley,2010,August,3.8
19127,PrinceGeorge_FortNelson,2011,July,3.0
19128,PrinceGeorge_FortNelson,2011,July,1.0
19129,PrinceGeorge_FortNelson,2011,August,6.5
19130,PrinceGeorge_FortNelson,2011,August,8.1
19131,PrinceGeorge_FortNelson,2011,August,139.6
19132,Cariboo_CentralCariboo,2012,July,271.2
19133,Cariboo_CentralCariboo,2012,July,5.8
19134,Cariboo_CentralCariboo,2012,August,2.5
