"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-119.29","52.13","BLUE RIVER A","1160899","2017-01-01","2017","01","01","†","-5.5","","-17.0","","-11.3","","29.3","","0.0","","0.0","","0.0","","0.0","","73","","","","",""
"-119.29","52.13","BLUE RIVER A","1160899","2017-01-02","2017","01","02","†","-11.0","","-18.0","","-14.5","","32.5","","0.0","","0.0","","0.0","","0.0","","68","","","","",""
"-119.29","52.13","BLUE RIVER A","1160899","2017-01-03","2017","01","03","†","-19.0","","-33.0","","-26.0","","44.0","","0.0","","0.0","","0.0","","0.0","","64","","","","",""
"-119.29","52.13","BLUE RIVER A","1160899","2017-01-04","2017","01","04","†","-20.0","","-33.5","","-26.8","","44.8","","0.0","","0.0","","0.2","","0.0","","63","","","","",""
"-119.29","52.13","BLUE RIVER A","1160899","2017-01-05","2017","01","05","†","-13.5","","-27.0","","-20.3","","38.3","","0.0","","0.0","","12.6","","6.8","","63","","","","",""
"-119.29","52.13","BLUE RIVER A","1160899","2017-01-06","2017","01","06","†","-11.0","","-17.5","","-14.3","","32.3","","0.0","","0.0","","0.8","","0.2","","72","","","","",""
"-119.29","52.13","BLUE RIVER A","1160899","2017-01-07","2017","01","07","†","-8.0","","-14.0","","-11.0","","29.0","","0.0","","0.0","","0.0","T","0.0","","68","","","","",""
"-119.29","52.13","BLUE RIVER A","1160899","2017-01-08","2017","01","08","†","-9.5","","-24.0","","-16.8","","34.8","","0.0","","0.0","","10.4","","5.8","","68","","","","",""
"-119.29","52.13","BLUE RIVER A","1160899","2017-01-09","2017","01","09","†","-8.5","","-15.5","","-12.0","","30.0","","0.0","","0.0","","9.0","","4.0","","73","","","","",""
"-119.29","52.13","BLUE RIVER A","1160899","2017-01-10","2017","01","10","†","-15.0","","-26.5","","-20.8","","38.8","","0.0","","0.0","","0.0","","0.0","","74","","","","",""
"-119.29","52.13","BLUE RIVER A","1160899","2017-01-11","2017","01","11","†","-20.0","","-34.0","","-27.0","","45.0","","0.0","","0.0","","0.0","","0.0","","70","","","","",""
"-119.29","52.13","BLUE RIVER A","1160899","2017-01-12","2017","01","12","†","-20.0","","-34.0","","-27.0","","45.0","","0.0","","0.0","","0.0","","0.0","","69","","","","",""
"-119.29","52.13","BLUE RIVER A","1160899","2017-01-13","2017","01","13","†","-18.0","","-31.5","","-24.8","","42.8","","0.0","","0.0","","0.0","","0.0","","68","","","","",""
"-119.29","52.13","BLUE RIVER A","1160899","2017-01-14","2017","01","14","†","-13.0","","-27.0","","-20.0","","38.0","","0.0","","0.0","","7.2","","4.2","","66","","","","",""
