"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-115.78","49.61","CRANBROOK A","1152105","2022-01-01","2022","01","01","","-18.1","","-31.0","","-24.6","","42.6","","0.0","","0.0","","0.0","T","0.0","T","30","","","M","","M"
"-115.78","49.61","CRANBROOK A","1152105","2022-01-02","2022","01","02","","-8.0","","-18.1","","-13.1","","31.1","","0.0","","0.0","","0.6","","0.6","","29","","","M","","M"
"-115.78","49.61","CRANBROOK A","1152105","2022-01-03","2022","01","03","","","M","","M","","M","","M","","M","0.0","","9.8","","4.5","","33","","16","","33",""
"-115.78","49.61","CRANBROOK A","1152105","2022-01-04","2022","01","04","","-5.0","","-14.9","","-10.0","","28.0","","0.0","","0.0","","0.4","","0.4","","40","","","M","","M"
"-115.78","49.61","CRANBROOK A","1152105","2022-01-05","2022","01","05","","-12.8","","-20.2","","-16.5","","34.5","","0.0","","0.0","","0.0","T","0.0","T","40","","3","","33",""
"-115.78","49.61","CRANBROOK A","1152105","2022-01-06","2022","01","06","","-14.3","","-21.1","","-17.7","","35.7","","0.0","","0.0","","6.8","","5.4","","39","","","M","","M"
"-115.78","49.61","CRANBROOK A","1152105","2022-01-07","2022","01","07","","-8.4","","-14.4","","-11.4","","29.4","","0.0","","0.0","","10.6","","8.8","","52","","","M","","M"
"-115.78","49.61","CRANBROOK A","1152105","2022-01-08","2022","01","08","","-4.2","","-17.3","","-10.8","","28.8","","0.0","","0.0","","0.0","","0.0","","53","","","M","","M"
"-115.78","49.61","CRANBROOK A","1152105","2022-01-09","2022","01","09","","-1.1","","-12.8","","-7.0","","25.0","","0.0","","0.0","","0.0","","0.0","","52","","16","","33",""
"-115.78","49.61","CRANBROOK A","1152105","2022-01-10","2022","01","10","","-2.3","","-17.1","","-9.7","","27.7","","0.0","","0.0","","0.0","","0.0","","52","","","M","","M"
"-115.78","49.61","CRANBROOK A","1152105","2022-01-11","2022","01","11","","3.2","","-7.4","","-2.1","","20.1","","0.0","","0.0","","0.0","T","0.0","T","51","","13","","38",""
"-115.78","49.61","CRANBROOK A","1152105","2022-01-12","2022","01","12","","4.0","","-1.0","","1.5","","16.5","","0.0","","1.1","","0.0","","1.1","","42","","16","","33",""
"-115.78","49.61","CRANBROOK A","1152105","2022-01-13","2022","01","13","","3.7","","-4.3","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","36","","","M","","M"
"-115.78","49.61","CRANBROOK A","1152105","2022-01-14","2022","01","14","","1.9","","-5.6","","-1.9","","19.9","","0.0","","0.2","","0.2","","0.2","","34","","","M","","M"
"-115.78","49.61","CRANBROOK A","1152105","2022-01-15","2022","01","15","","5.1","","-5.7","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","32","","19","","41",""
"-115.78","49.61","CRANBROOK A","1152105","2022-01-16","2022","01","16","","3.5","","-7.9","","-2.2","","20.2","","0.0","","0.0","","0.0","","0.0","","32","","16","","33",""
