"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-121.93","50.68","LILLOOET","1114619","2015-01-01","2015","01","01","","-2.8","","-8.9","","-5.9","","23.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"-121.93","50.68","LILLOOET","1114619","2015-01-02","2015","01","02","","2.1","","-6.5","","-2.2","","20.2","","0.0","","","M","","M","0.0","","","","","M","","M"
"-121.93","50.68","LILLOOET","1114619","2015-01-03","2015","01","03","","-0.1","","-6.8","","-3.5","","21.5","","0.0","","","M","","M","0.0","","","","","M","","M"
"-121.93","50.68","LILLOOET","1114619","2015-01-04","2015","01","04","","-6.8","","-10.4","","-8.6","","26.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-121.93","50.68","LILLOOET","1114619","2015-01-05","2015","01","05","","-5.6","","-8.7","","-7.2","","25.2","","0.0","","","M","","M","0.0","","","","","M","","M"
"-121.93","50.68","LILLOOET","1114619","2015-01-06","2015","01","06","","-2.5","","-6.8","","-4.7","","22.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-121.93","50.68","LILLOOET","1114619","2015-01-07","2015","01","07","","-0.4","","-3.2","","-1.8","","19.8","","0.0","","","M","","M","4.0","","","","","M","","M"
"-121.93","50.68","LILLOOET","1114619","2015-01-08","2015","01","08","","2.3","","-4.0","","-0.9","","18.9","","0.0","","","M","","M","2.4","","","","","M","","M"
"-121.93","50.68","LILLOOET","1114619","2015-01-09","2015","01","09","","-0.2","","-2.3","","-1.3","","19.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-121.93","50.68","LILLOOET","1114619","2015-01-10","2015","01","10","","1.0","","-2.3","","-0.7","","18.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-121.93","50.68","LILLOOET","1114619","2015-01-11","2015","01","11","","0.8","","-3.4","","-1.3","","19.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-121.93","50.68","LILLOOET","1114619","2015-01-12","2015","01","12","","2.2","","-0.9","","0.7","","17.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-121.93","50.68","LILLOOET","1114619","2015-01-13","2015","01","13","","2.1","","-1.5","","0.3","","17.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-121.93","50.68","LILLOOET","1114619","2015-01-14","2015","01","14","","1.0","","-6.1","","-2.6","","20.6","","0.0","","","M","","M","0.0","","","","","M","","M"
"-121.93","50.68","LILLOOET","1114619","2015-01-15","2015","01","15","","0.4","","-6.1","","-2.9","","20.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"-121.93","50.68","LILLOOET","1114619","2015-01-16","2015","01","16","","2.7","","-0.6","","1.1","","16.9","","0.0","","","M","","M","5.8","","","","","M","","M"
"-121.93","50.68","LILLOOET","1114619","2015-01-17","2015","01","17","","5.7","","-0.4","","2.7","","15.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-121.93","50.68","LILLOOET","1114619","2015-01-18","2015","01","18","","3.6","","0.2","","1.9","","16.1","","0.0","","","M","","M","9.0","","","","","M","","M"
"-121.93","50.68","LILLOOET","1114619","2015-01-19","2015","01","19","","7.1","","-1.9","","2.6","","15.4","","0.0","","","M","","M","0.2","","","","","M","","M"
"-121.93","50.68","LILLOOET","1114619","2015-01-20","2015","01","20","","4.3","","-3.7","","0.3","","17.7","","0.0","","","M","","M","0.0","","","","","M","","M"
"-121.93","50.68","LILLOOET","1114619","2015-01-21","2015","01","21","","0.1","","-4.5","","-2.2","","20.2","","0.0","","","M","","M","0.2","","","","","M","","M"
"-121.93","50.68","LILLOOET","1114619","2015-01-22","2015","01","22","","4.0","","-2.6","","0.7","","17.3","","0.0","","","M","","M","0.0","","","","","M","","M"
