"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-01","2021","01","01","†","5.0","","-5.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","21","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-02","2021","01","02","†","6.0","","1.0","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-03","2021","01","03","†","2.0","","-5.0","","-1.5","","19.5","","0.0","","0.0","","1.4","","1.4","","19","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-04","2021","01","04","†","3.0","","-8.0","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-05","2021","01","05","†","2.0","","-10.0","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","21","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-06","2021","01","06","†","4.0","","-5.0","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-07","2021","01","07","†","0.0","","-10.0","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-08","2021","01","08","†","3.0","","-9.0","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-09","2021","01","09","†","2.0","","-8.0","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-10","2021","01","10","†","4.0","","-2.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","18","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-11","2021","01","11","†","6.0","","1.0","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","17","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-12","2021","01","12","†","6.5","","0.0","","3.3","","14.7","","0.0","","6.2","","7.8","","14.0","","16","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-13","2021","01","13","†","0.0","","-4.0","","-2.0","","20.0","","0.0","","0.0","","0.4","","0.4","","22","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-14","2021","01","14","†","-2.0","","-15.0","","-8.5","","26.5","","0.0","","0.0","","0.0","","0.0","","22","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-15","2021","01","15","†","2.0","","-11.0","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","21","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-16","2021","01","16","†","-1.0","","-14.0","","-7.5","","25.5","","0.0","","0.0","","3.8","","3.8","","20","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-17","2021","01","17","†","1.0","","-7.0","","-3.0","","21.0","","0.0","","0.0","","1.4","","1.4","","24","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-18","2021","01","18","†","1.0","","-6.0","","-2.5","","20.5","","0.0","","0.0","","0.4","","0.4","","25","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-19","2021","01","19","†","2.0","","-9.0","","-3.5","","21.5","","0.0","","0.0","","0.0","","0.0","","24","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-20","2021","01","20","†","-2.0","","-17.0","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","24","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-21","2021","01","21","†","-6.0","","-20.0","","-13.0","","31.0","","0.0","","0.0","","0.0","T","0.0","T","23","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-22","2021","01","22","†","-8.0","","-21.0","","-14.5","","32.5","","0.0","","0.0","","0.2","","0.2","","23","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-23","2021","01","23","†","-8.0","","-22.0","","-15.0","","33.0","","0.0","","0.0","","0.2","","0.2","","23","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-24","2021","01","24","†","-3.0","","-22.0","","-12.5","","30.5","","0.0","","0.0","","2.8","","2.8","","23","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-25","2021","01","25","†","-3.0","","-9.0","","-6.0","","24.0","","0.0","","0.0","","0.4","","0.4","","25","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-26","2021","01","26","†","-2.0","","-15.0","","-8.5","","26.5","","0.0","","0.0","","0.2","","0.2","","24","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-27","2021","01","27","†","-1.0","","-7.0","","-4.0","","22.0","","0.0","","0.0","","0.6","","0.6","","23","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-28","2021","01","28","†","-9.0","","-18.0","","-13.5","","31.5","","0.0","","0.0","","0.4","","0.4","","23","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-29","2021","01","29","†","-3.0","","-13.0","","-8.0","","26.0","","0.0","","0.0","","0.0","","0.0","","22","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-30","2021","01","30","†","1.0","","-14.0","","-6.5","","24.5","","0.0","","0.0","","0.0","","0.0","","22","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-01-31","2021","01","31","†","5.0","","-4.0","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","21","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-01","2021","02","01","†","4.0","","-1.0","","1.5","","16.5","","0.0","","1.2","","3.4","","4.6","","20","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-02","2021","02","02","†","3.0","","-2.0","","0.5","","17.5","","0.0","","1.0","","0.0","","1.0","","21","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-03","2021","02","03","†","-5.0","","-9.0","","-7.0","","25.0","","0.0","","0.0","","3.4","","3.4","","20","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-04","2021","02","04","†","-1.0","","-9.0","","-5.0","","23.0","","0.0","","0.0","","16.2","","16.2","","23","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-05","2021","02","05","†","4.0","","-4.0","","0.0","","18.0","","0.0","","0.0","","12.4","","12.4","","39","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-06","2021","02","06","†","-2.0","","-6.0","","-4.0","","22.0","","0.0","","0.0","","2.2","","2.2","","51","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-07","2021","02","07","†","-9.0","","-18.0","","-13.5","","31.5","","0.0","","0.0","","0.4","","0.4","","52","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-08","2021","02","08","†","-15.0","","-28.0","","-21.5","","39.5","","0.0","","0.0","","0.0","","0.0","","51","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-09","2021","02","09","†","-13.0","","-38.0","","-25.5","","43.5","","0.0","","0.0","","1.4","","1.4","","51","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-10","2021","02","10","†","-22.0","","-36.0","","-29.0","","47.0","","0.0","","0.0","","0.0","T","0.0","T","51","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-11","2021","02","11","†","-20.0","","-38.0","","-29.0","","47.0","","0.0","","0.0","","0.2","","0.2","","50","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-12","2021","02","12","†","-17.0","","-37.0","","-27.0","","45.0","","0.0","","0.0","","0.0","T","0.0","T","50","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-13","2021","02","13","†","-9.0","","-29.0","","-19.0","","37.0","","0.0","","0.0","","0.0","","0.0","","49","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-14","2021","02","14","†","-3.0","","-16.0","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","49","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-15","2021","02","15","†","-2.0","","-10.0","","-6.0","","24.0","","0.0","","0.0","","2.4","","2.4","","48","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-16","2021","02","16","†","1.0","","-10.0","","-4.5","","22.5","","0.0","","0.0","","4.6","","4.6","","50","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-17","2021","02","17","†","1.0","","-10.0","","-4.5","","22.5","","0.0","","0.0","","0.0","T","0.0","T","54","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-18","2021","02","18","†","-3.0","","-19.0","","-11.0","","29.0","","0.0","","0.0","","0.8","","0.8","","53","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-19","2021","02","19","†","2.0","","-10.0","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","53","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-20","2021","02","20","†","5.0","","-12.0","","-3.5","","21.5","","0.0","","0.0","","0.6","","0.6","","51","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-21","2021","02","21","†","8.0","","-2.0","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","50","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-22","2021","02","22","†","6.0","","-7.0","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","48","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-23","2021","02","23","†","1.0","","-9.0","","-4.0","","22.0","","0.0","","0.0","T","0.6","","0.6","","47","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-24","2021","02","24","†","2.0","","-16.0","","-7.0","","25.0","","0.0","","0.0","","2.4","","2.4","","47","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-25","2021","02","25","†","4.0","","-5.0","","-0.5","","18.5","","0.0","","0.0","","2.2","","2.2","","49","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-26","2021","02","26","†","0.5","","-4.0","","-1.8","","19.8","","0.0","","0.0","","3.2","","3.2","","50","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-27","2021","02","27","†","2.0","","-15.0","","-6.5","","24.5","","0.0","","0.0","","0.4","","0.4","","51","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-02-28","2021","02","28","†","2.0","","-5.0","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","52","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-03-01","2021","03","01","†","10.0","","-3.0","","3.5","","14.5","","0.0","","8.8","","0.4","","9.2","","51","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-03-02","2021","03","02","†","3.0","","-3.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","50","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-03-03","2021","03","03","†","4.0","","-5.0","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","48","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-03-04","2021","03","04","†","12.0","","-5.0","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","46","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-03-05","2021","03","05","†","12.0","","1.0","","6.5","","11.5","","0.0","","7.0","","0.0","","7.0","","44","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-03-06","2021","03","06","†","10.0","","-5.0","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","41","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-03-07","2021","03","07","†","9.0","","-1.0","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","40","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-03-08","2021","03","08","†","7.0","","-8.0","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","36","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-03-09","2021","03","09","†","9.0","","-12.0","","-1.5","","19.5","","0.0","","0.0","","0.0","","0.0","","34","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-03-10","2021","03","10","†","3.0","","-12.0","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","32","","","","",""
"-121.22","51.68","100 MILE HOUSE 6NE","1165793","2021-03-11","2021","03","11","†","7.0","","-17.0","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","30","","","","",""
