"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-120.74","56.24","FORT ST. JOHN A","1183001","2013-01-01","2013","01","01","","0.0","","-4.2","","-2.1","","20.1","","0.0","","0.0","","0.0","","0.0","","52","","25","","43",""
"-120.74","56.24","FORT ST. JOHN A","1183001","2013-01-02","2013","01","02","","1.9","","-7.7","","-2.9","","20.9","","0.0","","0.0","","0.0","","0.0","","52","","24","","56",""
"-120.74","56.24","FORT ST. JOHN A","1183001","2013-01-03","2013","01","03","","2.8","","-5.3","","-1.3","","19.3","","0.0","","0.0","","0.0","","0.0","","51","","24","","50",""
"-120.74","56.24","FORT ST. JOHN A","1183001","2013-01-04","2013","01","04","","-0.1","","-9.9","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","49","","23","","50",""
"-120.74","56.24","FORT ST. JOHN A","1183001","2013-01-05","2013","01","05","","-2.6","","-9.9","","-6.3","","24.3","","0.0","","0.0","","0.0","T","0.0","T","48","","22","","33",""
"-120.74","56.24","FORT ST. JOHN A","1183001","2013-01-06","2013","01","06","","-1.3","","-8.0","","-4.7","","22.7","","0.0","","0.0","T","0.0","","0.0","T","47","","23","","39",""
"-120.74","56.24","FORT ST. JOHN A","1183001","2013-01-07","2013","01","07","","-2.1","","-8.1","","-5.1","","23.1","","0.0","","0.0","","6.5","","6.4","","47","","24","","43",""
"-120.74","56.24","FORT ST. JOHN A","1183001","2013-01-08","2013","01","08","","-1.4","","-7.9","","-4.7","","22.7","","0.0","","0.0","","1.2","","1.0","","52","","25","","39",""
"-120.74","56.24","FORT ST. JOHN A","1183001","2013-01-09","2013","01","09","","-6.1","","-16.1","","-11.1","","29.1","","0.0","","0.0","","0.2","","0.2","","52","","36","","48",""
"-120.74","56.24","FORT ST. JOHN A","1183001","2013-01-10","2013","01","10","","-16.0","","-20.7","","-18.4","","36.4","","0.0","","0.0","","1.2","","1.2","","52","","","","<31",""
"-120.74","56.24","FORT ST. JOHN A","1183001","2013-01-11","2013","01","11","","-19.6","","-25.2","","-22.4","","40.4","","0.0","","0.0","","0.0","","0.0","","52","","35","","32",""
"-120.74","56.24","FORT ST. JOHN A","1183001","2013-01-12","2013","01","12","","-12.2","","-23.7","","-18.0","","36.0","","0.0","","0.0","","0.0","T","0.0","T","52","","","","<31",""
"-120.74","56.24","FORT ST. JOHN A","1183001","2013-01-13","2013","01","13","","-9.6","","-15.7","","-12.7","","30.7","","0.0","","0.0","","0.0","","0.0","","52","","","","<31",""
"-120.74","56.24","FORT ST. JOHN A","1183001","2013-01-14","2013","01","14","","5.6","","-13.4","","-3.9","","21.9","","0.0","","0.0","","0.0","","0.0","","52","","24","","76",""
"-120.74","56.24","FORT ST. JOHN A","1183001","2013-01-15","2013","01","15","","6.5","","2.2","","4.4","","13.6","","0.0","","0.0","","0.0","","0.0","","48","","24","","72",""
"-120.74","56.24","FORT ST. JOHN A","1183001","2013-01-16","2013","01","16","","2.5","","-2.3","","0.1","","17.9","","0.0","","0.0","","3.0","","3.0","","40","","1","","37",""
"-120.74","56.24","FORT ST. JOHN A","1183001","2013-01-17","2013","01","17","","5.6","","-3.4","","1.1","","16.9","","0.0","","0.0","","1.0","","0.8","","42","","22","","85",""
"-120.74","56.24","FORT ST. JOHN A","1183001","2013-01-18","2013","01","18","","4.9","","-14.9","","-5.0","","23.0","","0.0","","","M","5.0","","4.8","","40","","34","","74",""
