"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-01","2018","01","01","","","","","","","","","","","","","","","","","","","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-02","2018","01","02","","","","","","","","","","","","","","","","","","","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-03","2018","01","03","","","","","","","","","","","","","","","","","","","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-04","2018","01","04","","","","","","","","","","","","","","","","","","","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-05","2018","01","05","","","","","","","","","","","","","","","","","","","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-06","2018","01","06","","","","","","","","","","","","","","","","","","","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-07","2018","01","07","","","","","","","","","","","","","","","","","","","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-08","2018","01","08","","","","","","","","","","","","","","","","","","","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-09","2018","01","09","†","2.0","","0.0","","1.0","","17.0","","0.0","","3.4","","2.4","","5.8","","22","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-10","2018","01","10","†","2.0","","-7.5","","-2.8","","20.8","","0.0","","0.0","","1.4","","1.4","","24","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-11","2018","01","11","†","-12.0","","-17.0","","-14.5","","32.5","","0.0","","0.0","","0.0","","0.0","","24","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-12","2018","01","12","†","-11.0","","-18.0","","-14.5","","32.5","","0.0","","0.0","","1.0","","1.0","","24","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-13","2018","01","13","†","-5.0","","-13.0","","-9.0","","27.0","","0.0","","0.0","","0.0","","0.0","","24","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-14","2018","01","14","†","-3.0","","-9.0","","-6.0","","24.0","","0.0","","0.0","","0.0","","0.0","","24","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-15","2018","01","15","†","-1.5","","-4.5","","-3.0","","21.0","","0.0","","0.0","","0.0","","0.0","","23","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-16","2018","01","16","†","-2.5","","-5.0","","-3.8","","21.8","","0.0","","0.0","","0.8","","0.8","","23","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-17","2018","01","17","","","","","","","","","","","","","","","","","","","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-18","2018","01","18","†","3.5","","-6.5","","-1.5","","19.5","","0.0","","0.4","","0.0","","0.4","","22","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-19","2018","01","19","†","-1.0","","-8.5","","-4.8","","22.8","","0.0","","0.0","","0.0","","0.0","","22","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-20","2018","01","20","†","1.0","","-6.0","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","22","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-21","2018","01","21","","","","","","","","","","","","","","","","","","","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-22","2018","01","22","","","","","","","","","","","","","","","","","","","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-23","2018","01","23","†","0.0","","-8.5","","-4.3","","22.3","","0.0","","0.0","","1.0","","1.0","","22","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-24","2018","01","24","†","2.5","","-2.0","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","22","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-25","2018","01","25","†","5.0","","0.0","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","22","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-26","2018","01","26","†","0.5","","-7.5","","-3.5","","21.5","","0.0","","0.0","","0.0","","0.0","","21","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-27","2018","01","27","†","-3.0","","-10.5","","-6.8","","24.8","","0.0","","0.0","","1.0","","1.0","","21","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-28","2018","01","28","†","-3.0","","-8.5","","-5.8","","23.8","","0.0","","0.0","","1.0","","1.0","","22","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-29","2018","01","29","†","5.0","","-5.0","","0.0","","18.0","","0.0","","4.6","","0.0","","4.6","","23","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-30","2018","01","30","†","3.0","","-2.0","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","21","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-01-31","2018","01","31","†","0.0","","-6.5","","-3.3","","21.3","","0.0","","0.0","","0.0","T","0.0","T","21","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-02-01","2018","02","01","†","-3.0","","-9.5","","-6.3","","24.3","","0.0","","0.0","","1.4","","1.4","","19","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-02-02","2018","02","02","†","-1.0","","-6.0","","-3.5","","21.5","","0.0","","0.0","","3.0","","3.0","","20","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-02-03","2018","02","03","†","0.0","","-4.5","","-2.3","","20.3","","0.0","","0.0","","0.0","T","0.0","T","23","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-02-04","2018","02","04","†","-6.5","","-10.0","","-8.3","","26.3","","0.0","","0.0","","12.0","","12.0","","23","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-02-05","2018","02","05","†","-3.5","","-8.5","","-6.0","","24.0","","0.0","","0.0","","0.0","","0.0","","33","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-02-06","2018","02","06","†","-7.0","","-14.0","","-10.5","","28.5","","0.0","","0.0","","0.4","","0.4","","33","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-02-07","2018","02","07","","","","","","","","","","","","","","","","","","","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-02-08","2018","02","08","†","-1.0","","-6.0","","-3.5","","21.5","","0.0","","0.0","","9.0","","9.0","","36","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-02-09","2018","02","09","†","-5.5","","-10.5","","-8.0","","26.0","","0.0","","0.0","","0.0","","0.0","","34","","","","",""
"-116.06","50.63","KOOTENAY NP WEST GATE","1154410","2018-02-10","2018","02","10","†","-7.5","","-17.0","","-12.3","","30.3","","0.0","","0.0","","0.0","T","0.0","T","34","","","","",""
